.375 43.875
.375 44.625
.375 45.375
.375 46.125
.375 46.875
.375 47.625
.375 48.375
.375 49.125
.375 49.875
.375 50.625
.375 51.375
.375 52.125
.375 52.875
.375 53.625
.375 54.375
.375 55.125
.375 55.875
.375 56.625
.375 57.375
.375 58.125
.375 58.875
.375 59.625
.375 60.375
.375 61.125
.375 61.875
.375 62.625
.375 63.375
.375 64.125
.375 64.875
.375 65.625
.375 66.375
.375 67.125
.375 67.875
.375 68.625
.375 69.375
.375 70.125
.375 70.875
.375 71.625
.375 72.375
.375 73.125
.375 73.875
1.125 -.375
1.125 .375
1.125 1.125
1.125 1.875
1.125 2.625
1.125 3.375
1.125 4.125
1.125 4.875
1.125 5.625
1.125 6.375
1.125 7.125
1.125 7.875
1.125 8.625
1.125 9.375
1.125 10.125
1.125 10.875
1.125 11.625
1.125 12.375
1.125 13.125
1.125 13.875
1.125 14.625
1.125 15.375
1.125 16.125
1.125 16.875
1.125 17.625
1.125 18.375
1.125 19.125
1.125 19.875
1.125 20.625
1.125 21.375
1.125 22.125
1.125 22.875
1.125 23.625
1.125 24.375
1.125 25.125
1.125 25.875
1.125 26.625
1.125 27.375
1.125 28.125
1.125 28.875
1.125 29.625
1.125 30.375
1.125 31.125
1.125 31.875
1.125 32.625
1.125 33.375
1.125 34.125
1.125 34.875
1.125 35.625
1.125 36.375
1.125 37.125
1.125 37.875
1.125 38.625
1.125 39.375
1.125 40.125
1.125 40.875
1.125 41.625
1.125 42.375
1.125 43.125
1.125 43.875
1.125 44.625
1.125 45.375
1.125 46.125
1.125 46.875
1.125 47.625
1.125 48.375
1.125 49.125
1.125 49.875
1.125 50.625
1.125 51.375
1.125 52.125
1.125 52.875
1.125 53.625
1.125 54.375
1.125 55.125
1.125 55.875
1.125 56.625
1.125 57.375
1.125 58.125
1.125 58.875
1.125 59.625
1.125 60.375
1.125 61.125
1.125 61.875
1.125 62.625
1.125 63.375
1.125 64.125
1.125 64.875
1.125 65.625
1.125 66.375
1.125 67.125
1.125 67.875
1.125 68.625
1.125 69.375
1.125 70.125
1.125 70.875
1.125 71.625
1.125 72.375
1.125 73.125
1.125 73.875
1.875 -.375
1.875 .375
1.875 1.125
1.875 1.875
1.875 2.625
1.875 3.375
1.875 4.125
1.875 4.875
1.875 5.625
1.875 6.375
1.875 7.125
1.875 7.875
1.875 8.625
1.875 9.375
1.875 10.125
1.875 10.875
1.875 11.625
1.875 12.375
1.875 13.125
1.875 13.875
1.875 14.625
1.875 15.375
1.875 16.125
1.875 16.875
1.875 17.625
1.875 18.375
1.875 19.125
1.875 19.875
1.875 20.625
1.875 21.375
1.875 22.125
1.875 22.875
1.875 23.625
1.875 24.375
1.875 25.125
1.875 25.875
1.875 26.625
1.875 27.375
1.875 28.125
1.875 28.875
1.875 29.625
1.875 30.375
1.875 31.125
1.875 31.875
1.875 32.625
1.875 33.375
1.875 34.125
1.875 34.875
1.875 35.625
1.875 36.375
1.875 37.125
1.875 37.875
1.875 38.625
1.875 39.375
1.875 40.125
1.875 40.875
1.875 41.625
1.875 42.375
1.875 43.125
1.875 43.875
1.875 44.625
1.875 45.375
1.875 46.125
1.875 46.875
1.875 47.625
1.875 48.375
1.875 49.125
1.875 49.875
1.875 50.625
1.875 51.375
1.875 52.125
1.875 52.875
1.875 53.625
1.875 54.375
1.875 55.125
1.875 55.875
1.875 56.625
1.875 57.375
1.875 58.125
1.875 58.875
1.875 59.625
1.875 60.375
1.875 61.125
1.875 61.875
1.875 62.625
1.875 63.375
1.875 64.125
1.875 64.875
1.875 65.625
1.875 66.375
1.875 67.125
1.875 67.875
1.875 68.625
1.875 69.375
1.875 70.125
1.875 70.875
1.875 71.625
1.875 72.375
1.875 73.125
1.875 73.875
2.625 -.375
2.625 .375
2.625 1.125
2.625 1.875
2.625 2.625
2.625 3.375
2.625 4.125
2.625 4.875
2.625 5.625
2.625 6.375
2.625 7.125
2.625 7.875
2.625 8.625
2.625 9.375
2.625 10.125
2.625 10.875
2.625 11.625
2.625 12.375
2.625 13.125
2.625 13.875
2.625 14.625
2.625 15.375
2.625 16.125
2.625 16.875
2.625 17.625
2.625 18.375
2.625 19.125
2.625 19.875
2.625 20.625
2.625 21.375
2.625 22.125
2.625 22.875
2.625 23.625
2.625 24.375
2.625 25.125
2.625 25.875
2.625 26.625
2.625 27.375
2.625 28.125
2.625 28.875
2.625 29.625
2.625 30.375
2.625 31.125
2.625 31.875
2.625 32.625
2.625 33.375
2.625 34.125
2.625 34.875
2.625 35.625
2.625 36.375
2.625 37.125
2.625 37.875
2.625 38.625
2.625 39.375
2.625 40.125
2.625 40.875
2.625 41.625
2.625 42.375
2.625 43.125
2.625 43.875
2.625 44.625
2.625 45.375
2.625 46.125
2.625 46.875
2.625 47.625
2.625 48.375
2.625 49.125
2.625 49.875
2.625 50.625
2.625 51.375
2.625 52.125
2.625 52.875
2.625 53.625
2.625 54.375
2.625 55.125
2.625 55.875
2.625 56.625
2.625 57.375
2.625 58.125
2.625 58.875
2.625 59.625
2.625 60.375
2.625 61.125
2.625 61.875
2.625 62.625
2.625 63.375
2.625 64.125
2.625 64.875
2.625 65.625
2.625 66.375
2.625 67.125
2.625 67.875
2.625 68.625
2.625 69.375
2.625 70.125
2.625 70.875
2.625 71.625
2.625 72.375
2.625 73.125
2.625 73.875
3.375 -.375
3.375 .375
3.375 1.125
3.375 1.875
3.375 2.625
3.375 3.375
3.375 4.125
3.375 4.875
3.375 5.625
3.375 6.375
3.375 7.125
3.375 7.875
3.375 8.625
3.375 9.375
3.375 10.125
3.375 10.875
3.375 11.625
3.375 12.375
3.375 13.125
3.375 13.875
3.375 14.625
3.375 15.375
3.375 16.125
3.375 16.875
3.375 17.625
3.375 18.375
3.375 19.125
3.375 19.875
3.375 20.625
3.375 21.375
3.375 22.125
3.375 22.875
3.375 23.625
3.375 24.375
3.375 25.125
3.375 25.875
3.375 26.625
3.375 27.375
3.375 28.125
3.375 28.875
3.375 29.625
3.375 30.375
3.375 31.125
3.375 31.875
3.375 32.625
3.375 33.375
3.375 34.125
3.375 34.875
3.375 35.625
3.375 36.375
3.375 37.125
3.375 37.875
3.375 38.625
3.375 39.375
3.375 40.125
3.375 40.875
3.375 41.625
3.375 42.375
3.375 43.125
3.375 43.875
3.375 44.625
3.375 45.375
3.375 46.125
3.375 46.875
3.375 47.625
3.375 48.375
3.375 49.125
3.375 49.875
3.375 50.625
3.375 51.375
3.375 52.125
3.375 52.875
3.375 53.625
3.375 54.375
3.375 55.125
3.375 55.875
3.375 56.625
3.375 57.375
3.375 58.125
3.375 58.875
3.375 59.625
3.375 60.375
3.375 61.125
3.375 61.875
3.375 62.625
3.375 63.375
3.375 64.125
3.375 64.875
3.375 65.625
3.375 66.375
3.375 67.125
3.375 67.875
3.375 68.625
3.375 69.375
3.375 70.125
3.375 70.875
3.375 71.625
3.375 72.375
3.375 73.125
3.375 73.875
4.125 -.375
4.125 .375
4.125 1.125
4.125 1.875
4.125 2.625
4.125 3.375
4.125 4.125
4.125 4.875
4.125 5.625
4.125 6.375
4.125 7.125
4.125 7.875
4.125 8.625
4.125 9.375
4.125 10.125
4.125 10.875
4.125 11.625
4.125 12.375
4.125 13.125
4.125 13.875
4.125 14.625
4.125 15.375
4.125 16.125
4.125 16.875
4.125 17.625
4.125 18.375
4.125 19.125
4.125 19.875
4.125 20.625
4.125 21.375
4.125 22.125
4.125 22.875
4.125 23.625
4.125 24.375
4.125 25.125
4.125 25.875
4.125 26.625
4.125 27.375
4.125 28.125
4.125 28.875
4.125 29.625
4.125 30.375
4.125 31.125
4.125 31.875
4.125 32.625
4.125 33.375
4.125 34.125
4.125 34.875
4.125 35.625
4.125 36.375
4.125 37.125
4.125 37.875
4.125 38.625
4.125 39.375
4.125 40.125
4.125 40.875
4.125 41.625
4.125 42.375
4.125 43.125
4.125 43.875
4.125 44.625
4.125 45.375
4.125 46.125
4.125 46.875
4.125 47.625
4.125 48.375
4.125 49.125
4.125 49.875
4.125 50.625
4.125 51.375
4.125 52.125
4.125 52.875
4.125 53.625
4.125 54.375
4.125 55.125
4.125 55.875
4.125 56.625
4.125 57.375
4.125 58.125
4.125 58.875
4.125 59.625
4.125 60.375
4.125 61.125
4.125 61.875
4.125 62.625
4.125 63.375
4.125 64.125
4.125 64.875
4.125 65.625
4.125 66.375
4.125 67.125
4.125 67.875
4.125 68.625
4.125 69.375
4.125 70.125
4.125 70.875
4.125 71.625
4.125 72.375
4.125 73.125
4.125 73.875
4.875 -.375
4.875 .375
4.875 1.125
4.875 1.875
4.875 2.625
4.875 3.375
4.875 4.125
4.875 4.875
4.875 5.625
4.875 6.375
4.875 7.125
4.875 7.875
4.875 8.625
4.875 9.375
4.875 10.125
4.875 10.875
4.875 11.625
4.875 12.375
4.875 13.125
4.875 13.875
4.875 14.625
4.875 15.375
4.875 16.125
4.875 16.875
4.875 17.625
4.875 18.375
4.875 19.125
4.875 19.875
4.875 20.625
4.875 21.375
4.875 22.125
4.875 22.875
4.875 23.625
4.875 24.375
4.875 25.125
4.875 25.875
4.875 26.625
4.875 27.375
4.875 28.125
4.875 28.875
4.875 29.625
4.875 30.375
4.875 31.125
4.875 31.875
4.875 32.625
4.875 33.375
4.875 34.125
4.875 34.875
4.875 35.625
4.875 36.375
4.875 37.125
4.875 37.875
4.875 38.625
4.875 39.375
4.875 40.125
4.875 40.875
4.875 41.625
4.875 42.375
4.875 43.125
4.875 43.875
4.875 44.625
4.875 45.375
4.875 46.125
4.875 46.875
4.875 47.625
4.875 48.375
4.875 49.125
4.875 49.875
4.875 50.625
4.875 51.375
4.875 52.125
4.875 52.875
4.875 53.625
4.875 54.375
4.875 55.125
4.875 55.875
4.875 56.625
4.875 57.375
4.875 58.125
4.875 58.875
4.875 59.625
4.875 60.375
4.875 61.125
4.875 61.875
4.875 62.625
4.875 63.375
4.875 64.125
4.875 64.875
4.875 65.625
4.875 66.375
4.875 67.125
4.875 67.875
4.875 68.625
4.875 69.375
4.875 70.125
4.875 70.875
4.875 71.625
4.875 72.375
4.875 73.125
4.875 73.875
5.625 -.375
5.625 .375
5.625 1.125
5.625 1.875
5.625 2.625
5.625 3.375
5.625 4.125
5.625 4.875
5.625 5.625
5.625 6.375
5.625 7.125
5.625 7.875
5.625 8.625
5.625 9.375
5.625 10.125
5.625 10.875
5.625 11.625
5.625 12.375
5.625 13.125
5.625 13.875
5.625 14.625
5.625 15.375
5.625 16.125
5.625 16.875
5.625 17.625
5.625 18.375
5.625 19.125
5.625 19.875
5.625 20.625
5.625 21.375
5.625 22.125
5.625 22.875
5.625 23.625
5.625 24.375
5.625 25.125
5.625 25.875
5.625 26.625
5.625 27.375
5.625 28.125
5.625 28.875
5.625 29.625
5.625 30.375
5.625 31.125
5.625 31.875
5.625 32.625
5.625 33.375
5.625 34.125
5.625 34.875
5.625 35.625
5.625 36.375
5.625 37.125
5.625 37.875
5.625 38.625
5.625 39.375
5.625 40.125
5.625 40.875
5.625 41.625
5.625 42.375
5.625 43.125
5.625 43.875
5.625 44.625
5.625 45.375
5.625 46.125
5.625 46.875
5.625 47.625
5.625 48.375
5.625 49.125
5.625 49.875
5.625 50.625
5.625 51.375
5.625 52.125
5.625 52.875
5.625 53.625
5.625 54.375
5.625 55.125
5.625 55.875
5.625 56.625
5.625 57.375
5.625 58.125
5.625 58.875
5.625 59.625
5.625 60.375
5.625 61.125
5.625 61.875
5.625 62.625
5.625 63.375
5.625 64.125
5.625 64.875
5.625 65.625
5.625 66.375
5.625 67.125
5.625 67.875
5.625 68.625
5.625 69.375
5.625 70.125
5.625 70.875
5.625 71.625
5.625 72.375
5.625 73.125
5.625 73.875
6.375 -.375
6.375 .375
6.375 1.125
6.375 1.875
6.375 2.625
6.375 3.375
6.375 4.125
6.375 4.875
6.375 5.625
6.375 6.375
6.375 7.125
6.375 7.875
6.375 8.625
6.375 9.375
6.375 10.125
6.375 10.875
6.375 11.625
6.375 12.375
6.375 13.125
6.375 13.875
6.375 14.625
6.375 15.375
6.375 16.125
6.375 16.875
6.375 17.625
6.375 18.375
6.375 19.125
6.375 19.875
6.375 20.625
6.375 21.375
6.375 22.125
6.375 22.875
6.375 23.625
6.375 24.375
6.375 25.125
6.375 25.875
6.375 26.625
6.375 27.375
6.375 28.125
6.375 28.875
6.375 29.625
6.375 30.375
6.375 31.125
6.375 31.875
6.375 32.625
6.375 33.375
6.375 34.125
6.375 34.875
6.375 35.625
6.375 36.375
6.375 37.125
6.375 37.875
6.375 38.625
6.375 39.375
6.375 40.125
6.375 40.875
6.375 41.625
6.375 42.375
6.375 43.125
6.375 43.875
6.375 44.625
6.375 45.375
6.375 46.125
6.375 46.875
6.375 47.625
6.375 48.375
6.375 49.125
6.375 49.875
6.375 50.625
6.375 51.375
6.375 52.125
6.375 52.875
6.375 53.625
6.375 54.375
6.375 55.125
6.375 55.875
6.375 56.625
6.375 57.375
6.375 58.125
6.375 58.875
6.375 59.625
6.375 60.375
6.375 61.125
6.375 61.875
6.375 62.625
6.375 63.375
6.375 64.125
6.375 64.875
6.375 65.625
6.375 66.375
6.375 67.125
6.375 67.875
6.375 68.625
6.375 69.375
6.375 70.125
6.375 70.875
6.375 71.625
6.375 72.375
6.375 73.125
6.375 73.875
7.125 -.375
7.125 .375
7.125 1.125
7.125 1.875
7.125 2.625
7.125 3.375
7.125 4.125
7.125 4.875
7.125 5.625
7.125 6.375
7.125 7.125
7.125 7.875
7.125 8.625
7.125 9.375
7.125 10.125
7.125 10.875
7.125 11.625
7.125 12.375
7.125 13.125
7.125 13.875
7.125 14.625
7.125 15.375
7.125 16.125
7.125 16.875
7.125 17.625
7.125 18.375
7.125 19.125
7.125 19.875
7.125 20.625
7.125 21.375
7.125 22.125
7.125 22.875
7.125 23.625
7.125 24.375
7.125 25.125
7.125 25.875
7.125 26.625
7.125 27.375
7.125 28.125
7.125 28.875
7.125 29.625
7.125 30.375
7.125 31.125
7.125 31.875
7.125 32.625
7.125 33.375
7.125 34.125
7.125 34.875
7.125 35.625
7.125 36.375
7.125 37.125
7.125 37.875
7.125 38.625
7.125 39.375
7.125 40.125
7.125 40.875
7.125 41.625
7.125 42.375
7.125 43.125
7.125 43.875
7.125 44.625
7.125 45.375
7.125 46.125
7.125 46.875
7.125 47.625
7.125 48.375
7.125 49.125
7.125 49.875
7.125 50.625
7.125 51.375
7.125 52.125
7.125 52.875
7.125 53.625
7.125 54.375
7.125 55.125
7.125 55.875
7.125 56.625
7.125 57.375
7.125 58.125
7.125 58.875
7.125 59.625
7.125 60.375
7.125 61.125
7.125 61.875
7.125 62.625
7.125 63.375
7.125 64.125
7.125 64.875
7.125 65.625
7.125 66.375
7.125 67.125
7.125 67.875
7.125 68.625
7.125 69.375
7.125 70.125
7.125 70.875
7.125 71.625
7.125 72.375
7.125 73.125
7.125 73.875
7.875 -.375
7.875 .375
7.875 1.125
7.875 1.875
7.875 2.625
7.875 3.375
7.875 4.125
7.875 4.875
7.875 5.625
7.875 6.375
7.875 7.125
7.875 7.875
7.875 8.625
7.875 9.375
7.875 10.125
7.875 10.875
7.875 11.625
7.875 12.375
7.875 13.125
7.875 13.875
7.875 14.625
7.875 15.375
7.875 16.125
7.875 16.875
7.875 17.625
7.875 18.375
7.875 19.125
7.875 19.875
7.875 20.625
7.875 21.375
7.875 22.125
7.875 22.875
7.875 23.625
7.875 24.375
7.875 25.125
7.875 25.875
7.875 26.625
7.875 27.375
7.875 28.125
7.875 28.875
7.875 29.625
7.875 30.375
7.875 31.125
7.875 31.875
7.875 32.625
7.875 33.375
7.875 34.125
7.875 34.875
7.875 35.625
7.875 36.375
7.875 37.125
7.875 37.875
7.875 38.625
7.875 39.375
7.875 40.125
7.875 40.875
7.875 41.625
7.875 42.375
7.875 43.125
7.875 43.875
7.875 44.625
7.875 45.375
7.875 46.125
7.875 46.875
7.875 47.625
7.875 48.375
7.875 49.125
7.875 49.875
7.875 50.625
7.875 51.375
7.875 52.125
7.875 52.875
7.875 53.625
7.875 54.375
7.875 55.125
7.875 55.875
7.875 56.625
7.875 57.375
7.875 58.125
7.875 58.875
7.875 59.625
7.875 60.375
7.875 61.125
7.875 61.875
7.875 62.625
7.875 63.375
7.875 64.125
7.875 64.875
7.875 65.625
7.875 66.375
7.875 67.125
7.875 67.875
7.875 68.625
7.875 69.375
7.875 70.125
7.875 70.875
7.875 71.625
7.875 72.375
7.875 73.125
7.875 73.875
8.625 -.375
8.625 .375
8.625 1.125
8.625 1.875
8.625 2.625
8.625 3.375
8.625 4.125
8.625 4.875
8.625 5.625
8.625 6.375
8.625 7.125
8.625 7.875
8.625 8.625
8.625 9.375
8.625 10.125
8.625 10.875
8.625 11.625
8.625 12.375
8.625 13.125
8.625 13.875
8.625 14.625
8.625 15.375
8.625 16.125
8.625 16.875
8.625 17.625
8.625 18.375
8.625 19.125
8.625 19.875
8.625 20.625
8.625 21.375
8.625 22.125
8.625 22.875
8.625 23.625
8.625 24.375
8.625 25.125
8.625 25.875
8.625 26.625
8.625 27.375
8.625 28.125
8.625 28.875
8.625 29.625
8.625 30.375
8.625 31.125
8.625 31.875
8.625 32.625
8.625 33.375
8.625 34.125
8.625 34.875
8.625 35.625
8.625 36.375
8.625 37.125
8.625 37.875
8.625 38.625
8.625 39.375
8.625 40.125
8.625 40.875
8.625 41.625
8.625 42.375
8.625 43.125
8.625 43.875
8.625 44.625
8.625 45.375
8.625 46.125
8.625 46.875
8.625 47.625
8.625 48.375
8.625 49.125
8.625 49.875
8.625 50.625
8.625 51.375
8.625 52.125
8.625 52.875
8.625 53.625
8.625 54.375
8.625 55.125
8.625 55.875
8.625 56.625
8.625 57.375
8.625 58.125
8.625 58.875
8.625 59.625
8.625 60.375
8.625 61.125
8.625 61.875
8.625 62.625
8.625 63.375
8.625 64.125
8.625 64.875
8.625 65.625
8.625 66.375
8.625 67.125
8.625 67.875
8.625 68.625
8.625 69.375
8.625 70.125
8.625 70.875
8.625 71.625
8.625 72.375
8.625 73.125
8.625 73.875
9.375 -.375
9.375 .375
9.375 1.125
9.375 1.875
9.375 2.625
9.375 3.375
9.375 4.125
9.375 4.875
9.375 5.625
9.375 6.375
9.375 7.125
9.375 7.875
9.375 8.625
9.375 9.375
9.375 10.125
9.375 10.875
9.375 11.625
9.375 12.375
9.375 13.125
9.375 13.875
9.375 14.625
9.375 15.375
9.375 16.125
9.375 16.875
9.375 17.625
9.375 18.375
9.375 19.125
9.375 19.875
9.375 20.625
9.375 21.375
9.375 22.125
9.375 22.875
9.375 23.625
9.375 24.375
9.375 25.125
9.375 25.875
9.375 26.625
9.375 27.375
9.375 28.125
9.375 28.875
9.375 29.625
9.375 30.375
9.375 31.125
9.375 31.875
9.375 32.625
9.375 33.375
9.375 34.125
9.375 34.875
9.375 35.625
9.375 36.375
9.375 37.125
9.375 37.875
9.375 38.625
9.375 39.375
9.375 40.125
9.375 40.875
9.375 41.625
9.375 42.375
9.375 43.125
9.375 43.875
9.375 44.625
9.375 45.375
9.375 46.125
9.375 46.875
9.375 47.625
9.375 48.375
9.375 49.125
9.375 49.875
9.375 50.625
9.375 51.375
9.375 52.125
9.375 52.875
9.375 53.625
9.375 54.375
9.375 55.125
9.375 55.875
9.375 56.625
9.375 57.375
9.375 58.125
9.375 58.875
9.375 59.625
9.375 60.375
9.375 61.125
9.375 61.875
9.375 62.625
9.375 63.375
9.375 64.125
9.375 64.875
9.375 65.625
9.375 66.375
9.375 67.125
9.375 67.875
9.375 68.625
9.375 69.375
9.375 70.125
9.375 70.875
9.375 71.625
9.375 72.375
9.375 73.125
9.375 73.875
10.125 -.375
10.125 .375
10.125 1.125
10.125 1.875
10.125 2.625
10.125 3.375
10.125 4.125
10.125 4.875
10.125 5.625
10.125 6.375
10.125 7.125
10.125 7.875
10.125 8.625
10.125 9.375
10.125 10.125
10.125 10.875
10.125 11.625
10.125 12.375
10.125 13.125
10.125 13.875
10.125 14.625
10.125 15.375
10.125 16.125
10.125 16.875
10.125 17.625
10.125 18.375
10.125 19.125
10.125 19.875
10.125 20.625
10.125 21.375
10.125 22.125
10.125 22.875
10.125 23.625
10.125 24.375
10.125 25.125
10.125 25.875
10.125 26.625
10.125 27.375
10.125 28.125
10.125 28.875
10.125 29.625
10.125 30.375
10.125 31.125
10.125 31.875
10.125 32.625
10.125 33.375
10.125 34.125
10.125 34.875
10.125 35.625
10.125 36.375
10.125 37.125
10.125 37.875
10.125 38.625
10.125 39.375
10.125 40.125
10.125 40.875
10.125 41.625
10.125 42.375
10.125 43.125
10.125 43.875
10.125 44.625
10.125 45.375
10.125 46.125
10.125 46.875
10.125 47.625
10.125 48.375
10.125 49.125
10.125 49.875
10.125 50.625
10.125 51.375
10.125 52.125
10.125 52.875
10.125 53.625
10.125 54.375
10.125 55.125
10.125 55.875
10.125 56.625
10.125 57.375
10.125 58.125
10.125 58.875
10.125 59.625
10.125 60.375
10.125 61.125
10.125 61.875
10.125 62.625
10.125 63.375
10.125 64.125
10.125 64.875
10.125 65.625
10.125 66.375
10.125 67.125
10.125 67.875
10.125 68.625
10.125 69.375
10.125 70.125
10.125 70.875
10.125 71.625
10.125 72.375
10.125 73.125
10.125 73.875
10.875 -.375
10.875 .375
10.875 1.125
10.875 1.875
10.875 2.625
10.875 3.375
10.875 4.125
10.875 4.875
10.875 5.625
10.875 6.375
10.875 7.125
10.875 7.875
10.875 8.625
10.875 9.375
10.875 10.125
10.875 10.875
10.875 11.625
10.875 12.375
10.875 13.125
10.875 13.875
10.875 14.625
10.875 15.375
10.875 16.125
10.875 16.875
10.875 17.625
10.875 18.375
10.875 19.125
10.875 19.875
10.875 20.625
10.875 21.375
10.875 22.125
10.875 22.875
10.875 23.625
10.875 24.375
10.875 25.125
10.875 25.875
10.875 26.625
10.875 27.375
10.875 28.125
10.875 28.875
10.875 29.625
10.875 30.375
10.875 31.125
10.875 31.875
10.875 32.625
10.875 33.375
10.875 34.125
10.875 34.875
10.875 35.625
10.875 36.375
10.875 37.125
10.875 37.875
10.875 38.625
10.875 39.375
10.875 40.125
10.875 40.875
10.875 41.625
10.875 42.375
10.875 43.125
10.875 43.875
10.875 44.625
10.875 45.375
10.875 46.125
10.875 46.875
10.875 47.625
10.875 48.375
10.875 49.125
10.875 49.875
10.875 50.625
10.875 51.375
10.875 52.125
10.875 52.875
10.875 53.625
10.875 54.375
10.875 55.125
10.875 55.875
10.875 56.625
10.875 57.375
10.875 58.125
10.875 58.875
10.875 59.625
10.875 60.375
10.875 61.125
10.875 61.875
10.875 62.625
10.875 63.375
10.875 64.125
10.875 64.875
10.875 65.625
10.875 66.375
10.875 67.125
10.875 67.875
10.875 68.625
10.875 69.375
10.875 70.125
10.875 70.875
10.875 71.625
10.875 72.375
10.875 73.125
10.875 73.875
11.625 -.375
11.625 .375
11.625 1.125
11.625 1.875
11.625 2.625
11.625 3.375
11.625 4.125
11.625 4.875
11.625 5.625
11.625 6.375
11.625 7.125
11.625 7.875
11.625 8.625
11.625 9.375
11.625 10.125
11.625 10.875
11.625 11.625
11.625 12.375
11.625 13.125
11.625 13.875
11.625 14.625
11.625 15.375
11.625 16.125
11.625 16.875
11.625 17.625
11.625 18.375
11.625 19.125
11.625 19.875
11.625 20.625
11.625 21.375
11.625 22.125
11.625 22.875
11.625 23.625
11.625 24.375
11.625 25.125
11.625 25.875
11.625 26.625
11.625 27.375
11.625 28.125
11.625 28.875
11.625 29.625
11.625 30.375
11.625 31.125
11.625 31.875
11.625 32.625
11.625 33.375
11.625 34.125
11.625 34.875
11.625 35.625
11.625 36.375
11.625 37.125
11.625 37.875
11.625 38.625
11.625 39.375
11.625 40.125
11.625 40.875
11.625 41.625
11.625 42.375
11.625 43.125
11.625 43.875
11.625 44.625
11.625 45.375
11.625 46.125
11.625 46.875
11.625 47.625
11.625 48.375
11.625 49.125
11.625 49.875
11.625 50.625
11.625 51.375
11.625 52.125
11.625 52.875
11.625 53.625
11.625 54.375
11.625 55.125
11.625 55.875
11.625 56.625
11.625 57.375
11.625 58.125
11.625 58.875
11.625 59.625
11.625 60.375
11.625 61.125
11.625 61.875
11.625 62.625
11.625 63.375
11.625 64.125
11.625 64.875
11.625 65.625
11.625 66.375
11.625 67.125
11.625 67.875
11.625 68.625
11.625 69.375
11.625 70.125
11.625 70.875
11.625 71.625
11.625 72.375
11.625 73.125
11.625 73.875
12.375 -.375
12.375 .375
12.375 1.125
12.375 1.875
12.375 2.625
12.375 3.375
12.375 4.125
12.375 4.875
12.375 5.625
12.375 6.375
12.375 7.125
12.375 7.875
12.375 8.625
12.375 9.375
12.375 10.125
12.375 10.875
12.375 11.625
12.375 12.375
12.375 13.125
12.375 13.875
12.375 14.625
12.375 15.375
12.375 16.125
12.375 16.875
12.375 17.625
12.375 18.375
12.375 19.125
12.375 19.875
12.375 20.625
12.375 21.375
12.375 22.125
12.375 22.875
12.375 23.625
12.375 24.375
12.375 25.125
12.375 25.875
12.375 26.625
12.375 27.375
12.375 28.125
12.375 28.875
12.375 29.625
12.375 30.375
12.375 31.125
12.375 31.875
12.375 32.625
12.375 33.375
12.375 34.125
12.375 34.875
12.375 35.625
12.375 36.375
12.375 37.125
12.375 37.875
12.375 38.625
12.375 39.375
12.375 40.125
12.375 40.875
12.375 41.625
12.375 42.375
12.375 43.125
12.375 43.875
12.375 44.625
12.375 45.375
12.375 46.125
12.375 46.875
